"ResDensity","N_TraitValue"
10,2.64383374577714e-05
10.1,2.65695829110334e-05
10.2,2.66995260957905e-05
10.3,2.68281862987802e-05
10.4,2.69555824277598e-05
10.5,2.70817330207687e-05
10.6,2.72066562551216e-05
10.7,2.73303699561401e-05
10.8,2.74528916056314e-05
10.9,2.7574238350124e-05
11,2.76944270088669e-05
11.1,2.7813474081601e-05
11.2,2.79313957561102e-05
11.3,2.80482079155597e-05
11.4,2.81639261456274e-05
11.5,2.82785657414361e-05
11.6,2.83921417142934e-05
11.7,2.85046687982442e-05
11.8,2.86161614564425e-05
11.9,2.87266338873485e-05
12,2.88361000307563e-05
12.1,2.89445735736581e-05
12.2,2.90520679559482e-05
12.3,2.91585963759751e-05
12.4,2.92641717959429e-05
12.5,2.93688069471698e-05
12.6,2.94725143352055e-05
12.7,2.95753062448139e-05
12.8,2.96771947448243e-05
12.9,2.97781916928547e-05
13,2.98783087399124e-05
13.1,2.99775573348746e-05
13.2,3.00759487288524e-05
13.3,3.01734939794434e-05
13.4,3.02702039548734e-05
13.5,3.03660893380339e-05
13.6,3.04611606304153e-05
13.7,3.05554281559415e-05
13.8,3.06489020647068e-05
13.9,3.07415923366192e-05
14,3.08335087849524e-05
14.1,3.09246610598093e-05
14.2,3.10150586514993e-05
14.3,3.11047108938321e-05
14.4,3.11936269673304e-05
14.5,3.1281815902364e-05
14.6,3.13692865822067e-05
14.7,3.14560477460195e-05
14.8,3.15421079917614e-05
14.9,3.1627475779029e-05
15,3.17121594318296e-05
15.1,3.1796167141286e-05
15.2,3.18795069682782e-05
15.3,3.19621868460215e-05
15.4,3.20442145825841e-05
15.5,3.21255978633451e-05
15.6,3.22063442533948e-05
15.7,3.22864611998791e-05
15.8,3.23659560342888e-05
15.9,3.24448359746964e-05
16,3.25231081279407e-05
16.1,3.26007794917614e-05
16.2,3.26778569568844e-05
16.3,3.27543473090599e-05
16.4,3.28302572310537e-05
16.5,3.29055933045937e-05
16.6,3.29803620122718e-05
16.7,3.30545697394041e-05
16.8,3.31282227758479e-05
16.9,3.32013273177795e-05
17,3.32738894694318e-05
17.1,3.33459152447929e-05
17.2,3.34174105692683e-05
17.3,3.34883812813055e-05
17.4,3.35588331339833e-05
17.5,3.3628771796567e-05
17.6,3.36982028560283e-05
17.7,3.37671318185338e-05
17.8,3.38355641109001e-05
17.9,3.39035050820186e-05
18,3.39709600042486e-05
18.1,3.40379340747817e-05
18.2,3.41044324169762e-05
18.3,3.41704600816641e-05
18.4,3.42360220484293e-05
18.5,3.430112322686e-05
18.6,3.4365768457774e-05
18.7,3.44299625144187e-05
18.8,3.44937101036461e-05
18.9,3.45570158670629e-05
19,3.46198843821574e-05
19.1,3.46823201634028e-05
19.2,3.47443276633377e-05
19.3,3.48059112736248e-05
19.4,3.48670753260876e-05
19.5,3.49278240937259e-05
19.6,3.49881617917116e-05
19.7,3.50480925783628e-05
19.8,3.51076205560997e-05
19.9,3.51667497723806e-05
20,3.52254842206191e-05
20.1,3.52838278410834e-05
20.2,3.53417845217771e-05
20.3,3.53993580993032e-05
20.4,3.54565523597109e-05
20.5,3.55133710393248e-05
20.6,3.55698178255595e-05
20.7,3.56258963577165e-05
20.8,3.56816102277668e-05
20.9,3.57369629811177e-05
21,3.57919581173652e-05
21.1,3.58465990910308e-05
21.2,3.59008893122857e-05
21.3,3.59548321476598e-05
21.4,3.60084309207377e-05
21.5,3.60616889128413e-05
21.6,3.61146093636993e-05
21.7,3.61671954721046e-05
21.8,3.62194503965581e-05
21.9,3.62713772559018e-05
22,3.6322979129939e-05
22.1,3.63742590600431e-05
22.2,3.64252200497555e-05
22.3,3.64758650653716e-05
22.4,3.65261970365166e-05
22.5,3.65762188567105e-05
22.6,3.66259333839223e-05
22.7,3.66753434411146e-05
22.8,3.67244518167779e-05
22.9,3.6773261265455e-05
23,3.68217745082562e-05
23.1,3.68699942333651e-05
23.2,3.69179230965347e-05
23.3,3.69655637215755e-05
