"ResDensity","N_TraitValue"
4.8105,0.000378925590813898
5.0525616,0.000397385754136047
5.2946232,0.000415789679732776
5.5366848,0.000434137624200267
5.7787464,0.000452429842576044
6.020808,0.000470666588350788
6.2628696,0.000488848113480045
6.5049312,0.000506974668395831
6.7469928,0.000525046502018133
6.9890544,0.000543063861766296
7.231116,0.000561026993570323
7.4731776,0.000578936141882059
7.7152392,0.000596791549686279
7.9573008,0.000614593458511683
8.1993624,0.000632342108441782
8.441424,0.000650037738125691
8.6834856,0.000667680584788827
8.9255472,0.00068527088424351
9.1676088,0.000702808870899468
9.4096704,0.000720294777774249
9.651732,0.000737728836503545
9.8937936,0.000755111277351414
10.1358552,0.000772442329220423
10.3779168,0.000789722219661694
10.6199784,0.000806951174884863
10.86204,0.00082412941976795
11.1041016,0.000841257177867145
11.3461632,0.000858334671426504
11.5882248,0.000875362121387564
11.8302864,0.000892339747398869
12.072348,0.000909267767825414
12.3144096,0.000926146399758012
12.5564712,0.000942975859022567
12.7985328,0.00095975636018928
13.0405944,0.000976488116581765
13.282656,0.000993171340286086
13.5247176,0.00100980624215973
13.7667792,0.00102639303184046
14.0088408,0.00104293191775517
14.2509024,0.00105942310712857
14.492964,0.00107586680599187
14.7350256,0.00109226321919134
14.9770872,0.00110861255039683
15.2191488,0.0011249150021102
15.4612104,0.00114117077567367
15.703272,0.00115738007127814
15.9453336,0.00117354308797135
16.1873952,0.00118966002366611
16.4294568,0.0012057310751483
16.6715184,0.00122175643808491
16.91358,0.00123773630703199
17.1556416,0.00125367087544253
17.3977032,0.00126956033567422
17.6397648,0.00128540487899726
17.8818264,0.00130120469560196
18.123888,0.00131695997460641
18.3659496,0.001332670904064
18.6080112,0.00134833767097091
18.8500728,0.0013639604612735
19.0921344,0.00137953945987571
19.334196,0.00139507485064633
19.5762576,0.00141056681642625
19.8183192,0.00142601553903561
20.0603808,0.00144142119928092
20.3024424,0.00145678397696212
20.544504,0.0014721040508796
20.7865656,0.00148738159884108
21.0286272,0.00150261679766852
21.2706888,0.00151780982320496
21.5127504,0.00153296085032126
21.754812,0.00154807005292281
21.9968736,0.00156313760395618
22.2389352,0.00157816367541576
22.4809968,0.00159314843835023
22.7230584,0.00160809206286913
22.96512,0.00162299471814924
23.2071816,0.001637856572441
23.4492432,0.0016526777930748
23.6913048,0.00166745854646731
23.9333664,0.00168219899812767
24.175428,0.0016968993126637
24.4174896,0.00171155965378799
24.6595512,0.00172618018432401
24.9016128,0.00174076106621212
25.1436744,0.00175530246051556
