"","ID","DataType","ORIGINAL_TraitID","ORIGINAL_TraitDefinition","TraitValue","TraitUnit","N_TraitValue","ConTaxa","ResTaxa","ConTaxaStage","ResTaxaStage","Con_ForagingMovement","Con_RESDetectionDimensionality","Res_ForagingMovement","Res_CONDetectionDimensionality","CON_MASS_value","RES_MASS_value","ResArenaSize_SI_UNIT","ResDensity_SI_VALUE","ResDensityUnit","ResDensity","ResArenaSize_SI_VALUE","ConTemp","ResTemp","ResReplaceRate","ResReplaceUnit","ResReplace","TraitSIValue","TraitSIUnit","N_TraitID","N_TraitConversion","N_CONVERTED","N_TraitUnit","Original_ErrorValue","Original_ErrorValueUnit","Replicates","ConTaxon","ConStage","ConCommon","Con_MovementDimensionality","Con_Thermy","Res_MovementDimensionality","ResTaxon","ResStage","ResCommon","Res_Thermy","Habitat","LabField","ObservationtimeSI","ObservationtimeSIUnits","ConStarvationTimeSI","ConStarvationTimeSIUnits","ConArenaSiz_VALUE","ConArenaSize_UNIT","ConDensity","ConDensityUnit","ConDensity_SI_VALUE","ConDensityConst","ConSizType","CON_ORIGINAL_value","CON_ORIGINAL_unit","Con_Siz_reference","ResSizType","RES_ORIGINAL_value","RES_ORIGINAL_unit","Res_Siz_reference","Citation","FigureTable"
"2693",40050,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",0.159,"Individual/(Individual * second)",0.159,"Perdix perdix Linnaeus 1758","Triticum spp.","Perdix perdix Linnaeus 1758 [adult]","Triticum spp. [seed]","active","surface","sessile","surface",0.39,3.4e-05,"square meter",5,"Individuals per square meter",5,3,39,NA,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Perdix perdix L.","Adult","grey partridge ","3D","endotherm","sessile","Triticum sp.","seeds","wheat","ectotherm","Terrestrial","enclosure",240,"seconds",NA,"",3,"square meter",1,"Individuals per arena","","Yes","wet mass","390","g","from author","wet mass",0.034,"g","from author","Baker D. J. R. A. Stillman B. M. Smith J. M. Bullock and K. J. Norris. 2010. Vigilance and the functional response of granivorous foragers. Functional Ecology:no-no.","from author"
"2694",40050,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",0.17,"Individual/(Individual * second)",0.17,"Perdix perdix Linnaeus 1758","Triticum spp.","Perdix perdix Linnaeus 1758 [adult]","Triticum spp. [seed]","active","surface","sessile","surface",0.39,3.4e-05,"square meter",5,"Individuals per square meter",5,3,39,NA,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Perdix perdix L.","Adult","grey partridge ","3D","endotherm","sessile","Triticum sp.","seeds","wheat","ectotherm","Terrestrial","enclosure",240,"seconds",NA,"",3,"square meter",1,"Individuals per arena","","Yes","wet mass","390","g","from author","wet mass",0.034,"g","from author","Baker D. J. R. A. Stillman B. M. Smith J. M. Bullock and K. J. Norris. 2010. Vigilance and the functional response of granivorous foragers. Functional Ecology:no-no.","from author"
"2695",40050,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",0.198,"Individual/(Individual * second)",0.198,"Perdix perdix Linnaeus 1758","Triticum spp.","Perdix perdix Linnaeus 1758 [adult]","Triticum spp. [seed]","active","surface","sessile","surface",0.39,3.4e-05,"square meter",5,"Individuals per square meter",5,3,39,NA,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Perdix perdix L.","Adult","grey partridge ","3D","endotherm","sessile","Triticum sp.","seeds","wheat","ectotherm","Terrestrial","enclosure",240,"seconds",NA,"",3,"square meter",1,"Individuals per arena","","Yes","wet mass","390","g","from author","wet mass",0.034,"g","from author","Baker D. J. R. A. Stillman B. M. Smith J. M. Bullock and K. J. Norris. 2010. Vigilance and the functional response of granivorous foragers. Functional Ecology:no-no.","from author"
"2696",40050,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",0.216,"Individual/(Individual * second)",0.216,"Perdix perdix Linnaeus 1758","Triticum spp.","Perdix perdix Linnaeus 1758 [adult]","Triticum spp. [seed]","active","surface","sessile","surface",0.39,3.4e-05,"square meter",5,"Individuals per square meter",5,3,39,NA,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Perdix perdix L.","Adult","grey partridge ","3D","endotherm","sessile","Triticum sp.","seeds","wheat","ectotherm","Terrestrial","enclosure",240,"seconds",NA,"",3,"square meter",1,"Individuals per arena","","Yes","wet mass","390","g","from author","wet mass",0.034,"g","from author","Baker D. J. R. A. Stillman B. M. Smith J. M. Bullock and K. J. Norris. 2010. Vigilance and the functional response of granivorous foragers. Functional Ecology:no-no.","from author"
"2697",40050,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",0.276,"Individual/(Individual * second)",0.276,"Perdix perdix Linnaeus 1758","Triticum spp.","Perdix perdix Linnaeus 1758 [adult]","Triticum spp. [seed]","active","surface","sessile","surface",0.39,3.4e-05,"square meter",5,"Individuals per square meter",5,3,39,NA,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Perdix perdix L.","Adult","grey partridge ","3D","endotherm","sessile","Triticum sp.","seeds","wheat","ectotherm","Terrestrial","enclosure",240,"seconds",NA,"",3,"square meter",1,"Individuals per arena","","Yes","wet mass","390","g","from author","wet mass",0.034,"g","from author","Baker D. J. R. A. Stillman B. M. Smith J. M. Bullock and K. J. Norris. 2010. Vigilance and the functional response of granivorous foragers. Functional Ecology:no-no.","from author"
"2698",40050,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",0.302,"Individual/(Individual * second)",0.302,"Perdix perdix Linnaeus 1758","Triticum spp.","Perdix perdix Linnaeus 1758 [adult]","Triticum spp. [seed]","active","surface","sessile","surface",0.39,3.4e-05,"square meter",5,"Individuals per square meter",5,3,39,NA,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Perdix perdix L.","Adult","grey partridge ","3D","endotherm","sessile","Triticum sp.","seeds","wheat","ectotherm","Terrestrial","enclosure",240,"seconds",NA,"",3,"square meter",1,"Individuals per arena","","Yes","wet mass","390","g","from author","wet mass",0.034,"g","from author","Baker D. J. R. A. Stillman B. M. Smith J. M. Bullock and K. J. Norris. 2010. Vigilance and the functional response of granivorous foragers. Functional Ecology:no-no.","from author"
"2699",40050,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",0.378,"Individual/(Individual * second)",0.378,"Perdix perdix Linnaeus 1758","Triticum spp.","Perdix perdix Linnaeus 1758 [adult]","Triticum spp. [seed]","active","surface","sessile","surface",0.39,3.4e-05,"square meter",5,"Individuals per square meter",5,3,39,NA,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Perdix perdix L.","Adult","grey partridge ","3D","endotherm","sessile","Triticum sp.","seeds","wheat","ectotherm","Terrestrial","enclosure",240,"seconds",NA,"",3,"square meter",1,"Individuals per arena","","Yes","wet mass","390","g","from author","wet mass",0.034,"g","from author","Baker D. J. R. A. Stillman B. M. Smith J. M. Bullock and K. J. Norris. 2010. Vigilance and the functional response of granivorous foragers. Functional Ecology:no-no.","from author"
"2700",40050,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",0.409,"Individual/(Individual * second)",0.409,"Perdix perdix Linnaeus 1758","Triticum spp.","Perdix perdix Linnaeus 1758 [adult]","Triticum spp. [seed]","active","surface","sessile","surface",0.39,3.4e-05,"square meter",5,"Individuals per square meter",5,3,39,NA,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Perdix perdix L.","Adult","grey partridge ","3D","endotherm","sessile","Triticum sp.","seeds","wheat","ectotherm","Terrestrial","enclosure",240,"seconds",NA,"",3,"square meter",1,"Individuals per arena","","Yes","wet mass","390","g","from author","wet mass",0.034,"g","from author","Baker D. J. R. A. Stillman B. M. Smith J. M. Bullock and K. J. Norris. 2010. Vigilance and the functional response of granivorous foragers. Functional Ecology:no-no.","from author"
"2701",40050,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",0.427,"Individual/(Individual * second)",0.427,"Perdix perdix Linnaeus 1758","Triticum spp.","Perdix perdix Linnaeus 1758 [adult]","Triticum spp. [seed]","active","surface","sessile","surface",0.39,3.4e-05,"square meter",5,"Individuals per square meter",5,3,39,NA,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Perdix perdix L.","Adult","grey partridge ","3D","endotherm","sessile","Triticum sp.","seeds","wheat","ectotherm","Terrestrial","enclosure",240,"seconds",NA,"",3,"square meter",1,"Individuals per arena","","Yes","wet mass","390","g","from author","wet mass",0.034,"g","from author","Baker D. J. R. A. Stillman B. M. Smith J. M. Bullock and K. J. Norris. 2010. Vigilance and the functional response of granivorous foragers. Functional Ecology:no-no.","from author"
"2702",40050,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",0.428,"Individual/(Individual * second)",0.428,"Perdix perdix Linnaeus 1758","Triticum spp.","Perdix perdix Linnaeus 1758 [adult]","Triticum spp. [seed]","active","surface","sessile","surface",0.39,3.4e-05,"square meter",5,"Individuals per square meter",5,3,39,NA,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Perdix perdix L.","Adult","grey partridge ","3D","endotherm","sessile","Triticum sp.","seeds","wheat","ectotherm","Terrestrial","enclosure",240,"seconds",NA,"",3,"square meter",1,"Individuals per arena","","Yes","wet mass","390","g","from author","wet mass",0.034,"g","from author","Baker D. J. R. A. Stillman B. M. Smith J. M. Bullock and K. J. Norris. 2010. Vigilance and the functional response of granivorous foragers. Functional Ecology:no-no.","from author"
"2703",40050,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",0.467,"Individual/(Individual * second)",0.467,"Perdix perdix Linnaeus 1758","Triticum spp.","Perdix perdix Linnaeus 1758 [adult]","Triticum spp. [seed]","active","surface","sessile","surface",0.39,3.4e-05,"square meter",5,"Individuals per square meter",5,3,39,NA,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Perdix perdix L.","Adult","grey partridge ","3D","endotherm","sessile","Triticum sp.","seeds","wheat","ectotherm","Terrestrial","enclosure",240,"seconds",NA,"",3,"square meter",1,"Individuals per arena","","Yes","wet mass","390","g","from author","wet mass",0.034,"g","from author","Baker D. J. R. A. Stillman B. M. Smith J. M. Bullock and K. J. Norris. 2010. Vigilance and the functional response of granivorous foragers. Functional Ecology:no-no.","from author"
"2704",40050,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",0.494,"Individual/(Individual * second)",0.494,"Perdix perdix Linnaeus 1758","Triticum spp.","Perdix perdix Linnaeus 1758 [adult]","Triticum spp. [seed]","active","surface","sessile","surface",0.39,3.4e-05,"square meter",5,"Individuals per square meter",5,3,39,NA,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Perdix perdix L.","Adult","grey partridge ","3D","endotherm","sessile","Triticum sp.","seeds","wheat","ectotherm","Terrestrial","enclosure",240,"seconds",NA,"",3,"square meter",1,"Individuals per arena","","Yes","wet mass","390","g","from author","wet mass",0.034,"g","from author","Baker D. J. R. A. Stillman B. M. Smith J. M. Bullock and K. J. Norris. 2010. Vigilance and the functional response of granivorous foragers. Functional Ecology:no-no.","from author"
